srcStateName,Year,Crime head IPC ( Indian Penal Code ) Category,Crime head IPC ( Indian Penal Code ) Sub-category,Incidence of IPC ( Indian Penal Code ) crimes,Victims of IPC ( Indian Penal Code ) crimes,IPC ( Indian Penal Code ) Crime Rate
Sikkim,2018,Offences affecting the Human Body,Hurt |Simple Hurt |C) Voluntarily Causing hurt/Force to deter public servant from his duty (Sec.332/353 IPC),5,6,0.8
Sikkim,2018,Offences affecting the Human Body,Hurt |Simple Hurt |D) Causing Hurt by act endangering life/safety of others (Sec.336/337),1,4,0.2
Sikkim,2018,Offences affecting the Human Body,"Hurt |Simple Hurt |E) Other Simple Hurt (Sec.327, 328, 330 & 334)",0,0,0
Sikkim,2018,Offences affecting the Human Body,Hurt |Simple Hurt |Simple Hurt (Total),44,60,6.7
Sikkim,2018,Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) |K) Land/Property Dispute,0,0,0
Sikkim,2018,Offences affecting the Human Body,Kidnapping and Abduction |Kidnapping and Abduction of Women to compel her for marriage (Sec.366 IPC),0,0,0
Sikkim,2018,Offences affecting the Human Body,Kidnapping and Abduction |Importation of Girls from Foreign Country (Sec.366-B IPC),0,0,0
Sikkim,2018,Offences affecting the Human Body,Kidnapping and Abduction |Kidnapping and Abduction (Sec.363 IPC) | Kidnapping and Abduction (Sec.363 IPC),71,87,10.8
Sikkim,2018,Offences affecting the Human Body,Kidnapping and Abduction |Kidnapping and Abduction (Sec.363 IPC) |A) Missing Children Deemed as Kidnapped,66,80,33
Sikkim,2018,Offences affecting the Human Body,Kidnapping and Abduction |Kidnapping and Abduction (Sec.363 IPC) |B) Other Kidnapping & Abduction,5,7,0.8
Sikkim,2018,Offences affecting the Human Body,Kidnapping and Abduction |Kidnapping and Abduction (Total),74,90,11.2
Sikkim,2018,Offences affecting the Human Body,Kidnapping and Abduction |Kidnapping and Abduction for the Purpose of Begging (Sec.363 A),0,0,0
Sikkim,2018,Offences affecting the Human Body,Kidnapping and Abduction |Kidnapping and Abduction in order to Murder (Sec.364 IPC),0,0,0
Sikkim,2018,Offences affecting the Human Body,Kidnapping and Abduction |Kidnapping for Ransom (Sec.364A IPC),0,0,0
Sikkim,2018,Offences affecting the Human Body,"Kidnapping and Abduction |Other Kidnapping & Abduction (Sec.365, 367, 368, 369)",2,2,0.3
Sikkim,2018,Offences affecting the Human Body,Kidnapping and Abduction |Procuration of Minor Girls (Sec.366A),1,1,0.5
Sikkim,2018,Offences affecting the Human Body,"Miscarriage, Infanticide, Foeticide and Abandonment (Sec.313 to 318 IPC)",2,2,0.645161290322581
Sikkim,2018,Offences affecting the Human Body,Murder (Sec.302 IPC),12,12,1.8
Sikkim,2018,Offences affecting the Human Body,Offences Affecting the Human Body (Total),283,350,42.9
Sikkim,2018,Offences affecting the Human Body,Rape (Sec.376 IPC),16,16,5.16129032258065
Sikkim,2018,Offences affecting the Human Body,Selling of Minors for Prostitution (Sec.372 IPC),0,0,0
Sikkim,2018,Offences affecting the Human Body,Unnatural Offences (Sec.377 IPC),0,0,0
Sikkim,2018,Offences affecting the Human Body,Wrongful Restraint/Confinement (Sec.341 to 348 IPC),1,1,0.2
Sikkim,2018,Offences against Property,Attempt to Commit Dacoity/Robbery (Sec.393 & 398 IPC),0,0,0
Sikkim,2018,Offences against Property,Burglary (Sec.454 to 460 r/w Sec.380 IPC) |A) Day Time,52,52,7.9
Sikkim,2018,Offences against Property,Burglary (Sec.454 to 460 r/w Sec.380 IPC) |B) Night,25,25,3.8
Sikkim,2018,Offences against Property,Burglary (Sec.454 to 460 r/w Sec.380 IPC) |Burglary (Total),77,77,11.7
Sikkim,2018,Offences against Property,Criminal Breach of Trust (Sec.406 to 409 IPC),6,6,0.9
Sikkim,2018,Offences against Property,Criminal Misappropriation (Sec.403/404 r/w Other IPC),0,0,0
Sikkim,2018,Offences against Property,Dacoity |A) Dacoity (Sec.395/397 IPC),0,0,0
Sikkim,2018,Offences against Property,Dacoity |B) Dacoity with Murder (Sec.396 IPC),0,0,0
Sikkim,2018,Offences against Property,Dacoity |Dacoity (Total),0,0,0
Sikkim,2018,Offences against Property,Dishonestly Receiving/Dealing-in Stolen Property (Sec.411 to 414 IPC),0,0,0
Sikkim,2018,Offences against Property,Extortion & Blackmailing (Sec.384 to 389 IPC),4,4,0.6
Sikkim,2018,Offences against Property,Making Preparation and Assembly for committing Dacoity (Sec.399 & 402 IPC),0,0,0
Sikkim,2018,Offences against Property,Offences against Property (Total),128,128,19.4
Sikkim,2018,Offences against Property,Robbery (Sec.392/394/397 IPC),8,8,1.2
Sikkim,2018,Offences against Property,Theft (Section 379 IPC) |A) Auto/Motor Vehicle Theft,7,7,1.1
Sikkim,2018,Offences against Property,Theft (Section 379 IPC) |B) Other Thefts,26,26,3.93939393939394
Sikkim,2018,Offences against Property,Theft (Section 379 IPC) |Theft (Total),33,33,5
Sikkim,2018,Offences against Public Tranquillity,Affray (Sec.159 & 160 IPC),0,0,0
Sikkim,2018,Offences against Public Tranquillity,Offences against Public Tranquillity (Total),3,4,0.5
Sikkim,2018,Offences against Public Tranquillity,Offences promoting enmity between different groups |A) Promoting enmity between groups (Sec.153A & 153B IPC),0,0,0
Sikkim,2018,Offences against Public Tranquillity,"Offences promoting enmity between different groups |B) Imputation, assertions prejudicial to national integration (Sec.153 B IPC)",0,0,0
Sikkim,2018,Offences against Public Tranquillity,Offences promoting enmity between different groups |Offences promoting enmity between different groups (Total),0,0,0
Sikkim,2018,Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) |A) Communal/Religious,0,0,0
Sikkim,2018,Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) |B) Sectarian,0,0,0
Sikkim,2018,Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) |C) Industrial,0,0,0
Sikkim,2018,Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) |D) Political,1,2,0.2
Sikkim,2018,Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) |E) Caste Conflict,0,0,0
Sikkim,2018,Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) |F) Agrarian,0,0,0
Sikkim,2018,Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) |G) Students,0,0,0
Sikkim,2018,Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) |H) Vigilants,0,0,0
Sikkim,2018,Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) |I) Money Dispute,0,0,0
Sikkim,2018,Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) |J) Water Dispute,0,0,0
Sikkim,2018,Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) |L) Family Disputes,0,0,0
Sikkim,2018,Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) |M) Enmity/Rivalry,0,0,0
Sikkim,2018,Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) |N) Electricity/Power Supply Disputes,0,0,0
Sikkim,2018,Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) |O) Rioting while in Aandolan/Morcha,0,0,0
Sikkim,2018,Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) |P) Rioting/Attacks on Police Personnel or Govt Servants,0,0,0
Sikkim,2018,Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) |Q) Other Rioting,2,2,0.3
Sikkim,2018,Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) |Rioting (Total),3,4,0.5
Sikkim,2018,Offences against Public Tranquillity,"Unlawful Assembly (Sec.143, 144 & 145)",0,,0
Sikkim,2018,Offences against State,Offences against State |Offences against the State (Total),0,0,0
Sikkim,2018,Offences against State,"Offences against State |Others (Sec.121, 121A, 122 & 123 IPC)",0,0,0
Sikkim,2018,Offences against State,Offences against State |Sedition (Sec.124A IPC),0,0,0
Sikkim,2018,Other IPC Crimes,Other IPC Crimes,3,2,0.5
Sikkim,2018,Total Cognizable IPC crimes,Total Cognizable IPC crimes,620,784,94.1
Tamil Nadu,2018,Miscellaneous IPC Crimes,"Arson (Sec.435, 436 & 438 IPC)",434,441,0.6
Tamil Nadu,2018,Miscellaneous IPC Crimes,Cheating by Impersonation (Sec.419 IPC),18,18,0
Tamil Nadu,2018,Miscellaneous IPC Crimes,Circulate False/Fake News/Rumours (Sec.505 IPC/Sec.505 r/w IT Act),43,43,0.1
Tamil Nadu,2018,Miscellaneous IPC Crimes,Criminal Intimidation (Sec.506 r/w Other IPC Crimes),4548,4595,6
Tamil Nadu,2018,Miscellaneous IPC Crimes,Criminal Trespass (Sec.447 to 452 IPC),619,626,0.8
Tamil Nadu,2018,Miscellaneous IPC Crimes,Cruelty by Husband or his Relatives (Sec.498-A IPC),789,809,2.09117413199046
Tamil Nadu,2018,Miscellaneous IPC Crimes,Disobedience to order duly promulgated by Public Servant (Sec.188),3107,4066,4.1
Tamil Nadu,2018,Miscellaneous IPC Crimes,Harbouring an Offender (Sec.212/216/216A IPC),0,0,0
Tamil Nadu,2018,Miscellaneous IPC Crimes,Insult to the Modesty of Women (Sec.509 IPC),14,14,0.0371057513914657
Tamil Nadu,2018,Miscellaneous IPC Crimes,Miscellaneous IPC Crimes(Total),71391,89132,94.6
Tamil Nadu,2018,Miscellaneous IPC Crimes,Obscene Acts and Songs at Public Places (Sec.294),7966,8048,10.6
Tamil Nadu,2018,Miscellaneous IPC Crimes,Obstruction on Public way (Sec.283 IPC),1029,1062,1.4
Tamil Nadu,2018,Miscellaneous IPC Crimes,Offences related to Mischief (Sec.428 to 433),199,200,0.3
Tamil Nadu,2018,Miscellaneous IPC Crimes,Offences relating to Adulteration or Sale of Food/Drugs (Sec.272/273/274/275/276 IPC),1,1,0
Tamil Nadu,2018,Miscellaneous IPC Crimes,Offences relating to Elections (Sec.171-E to 171-I r/w IPC/SLL),6,6,0
Tamil Nadu,2018,Miscellaneous IPC Crimes,Offences relating to Religion (Sec.295 to 297),74,74,0.1
Tamil Nadu,2018,Miscellaneous IPC Crimes,Rash Driving on Public way (Sec.279/279 r/w 336/337/338/Other IPC) |A) Rash Driving on Public Way (Sec.279 or Sec.279 r/w 336/Other IPC),3010,5803,4
Tamil Nadu,2018,Miscellaneous IPC Crimes,Rash Driving on Public way (Sec.279/279 r/w 336/337/338/Other IPC) |B) Causing Hurt by Rash/Negligent Driving on Public Way (Sec.279 r/w 337 IPC),40972,53474,54.3
Tamil Nadu,2018,Miscellaneous IPC Crimes,Rash Driving on Public way (Sec.279/279 r/w 336/337/338/Other IPC) |Rash Driving on Public way (Total),52510,69095,69.6
Tamil Nadu,2018,Miscellaneous IPC Crimes,Rash Driving on Public way |C) Causing Grievous Hurt by Rash/Negligent Driving on Public way(Sec.279 r/w 338 IPC),8528,9818,11.3
Tamil Nadu,2018,Miscellaneous IPC Crimes,Sale of obscene Books/Objects (Sec.292 & 293),34,34,0
Tamil Nadu,2018,Offences Relating to Documents & Property Marks,"Counterfeiting |A) Counterfeit Coin (Sec.231-235,237,238-240 & 242-254 IPC)",0,0,0
Tamil Nadu,2018,Offences Relating to Documents & Property Marks,Counterfeiting |B) Counterfeiting Government Stamp (Sec.255 to 260 IPC),0,0,0
Tamil Nadu,2018,Offences Relating to Documents & Property Marks,Counterfeiting |C) Counterfeiting of Seal or Mark (Sec.472/473 IPC),0,0,0
Tamil Nadu,2018,Offences Relating to Documents & Property Marks,Counterfeiting |Counterfeiting (Total),75,88,0.1
Tamil Nadu,2018,Offences Relating to Documents & Property Marks,Counterfeiting |D) Counterfeit Currency & Bank notes (Sec.489-A to 489-E IPC),75,88,0.1
Tamil Nadu,2018,Offences Relating to Documents & Property Marks,"Forgery, Cheating & Fraud | Cheating (Sec.420 IPC)",3066,3076,4.1
Tamil Nadu,2018,Offences Relating to Documents & Property Marks,"Forgery, Cheating & Fraud | Forgery",316,318,0.4
Tamil Nadu,2018,Offences Relating to Documents & Property Marks,"Forgery, Cheating & Fraud |Forgery, Cheating & Fraud (Total)",3652,3664,4.8
Tamil Nadu,2018,Offences Relating to Documents & Property Marks,"Forgery, Cheating & Fraud |Fraud |Fraud (Sec.420 r/w Sec.465,468-471 IPC/IT Act)",270,270,0.4
Tamil Nadu,2018,Offences Relating to Documents & Property Marks,"Forgery, Cheating & Fraud |Fraud |a) Bank",79,79,0.1
Tamil Nadu,2018,Offences Relating to Documents & Property Marks,"Forgery, Cheating & Fraud |Fraud |b) ATMs",9,9,0
Tamil Nadu,2018,Offences Relating to Documents & Property Marks,"Forgery, Cheating & Fraud |Fraud |c) Credit Card/Debit Card",3,3,0
Tamil Nadu,2018,Offences Relating to Documents & Property Marks,"Forgery, Cheating & Fraud |Fraud |d) Other Frauds",179,179,0.2
Tamil Nadu,2018,Offences Relating to Documents & Property Marks,Offences Relating to Documents & Property Marks (Total),3727,3752,4.9
Tamil Nadu,2018,Offences affecting the Human Body,Abetment of Suicide (Sec.305/306 IPC),307,337,0.4
Tamil Nadu,2018,Offences affecting the Human Body,Assault on Women with Intent to Outrage her Modesty |Assault on Women (Sec.354 IPC),672,673,1.78107606679035
Tamil Nadu,2018,Offences affecting the Human Body,Assault on Women with Intent to Outrage her Modesty |Assault on Women with Intent to Outrage her Modesty (Sec.354 IPC) (Total),814,815,2.15743440233236
Tamil Nadu,2018,Offences affecting the Human Body,Assault on Women with Intent to Outrage her Modesty |Assault or use of Criminal Force on women with intent to Disrobe (Sec.354B IPC),27,27,0.0715610919692552
Tamil Nadu,2018,Offences affecting the Human Body,Assault on Women with Intent to Outrage her Modesty |Sexual Harassment |Sexual Harassment (Sec.354A IPC) (Total),65,65,0.172276702888948
Tamil Nadu,2018,Offences affecting the Human Body,Assault on Women with Intent to Outrage her Modesty |Sexual Harassment |a) at Work or Office Premises,5,5,0.0132520540683806
Tamil Nadu,2018,Offences affecting the Human Body,Assault on Women with Intent to Outrage her Modesty |Sexual Harassment |b) In Public Transport System,2,2,0.00530082162735224
Tamil Nadu,2018,Offences affecting the Human Body,Assault on Women with Intent to Outrage her Modesty |Sexual Harassment |c) In Shelter Homes for women and Children,0,0,0
Tamil Nadu,2018,Offences affecting the Human Body,Assault on Women with Intent to Outrage her Modesty |Sexual Harassment |d) Other Places,58,58,0.153723827193215
Tamil Nadu,2018,Offences affecting the Human Body,Assault on Women with Intent to Outrage her Modesty |Stalking (Sec.354D IPC),35,35,0.0927643784786642
Tamil Nadu,2018,Offences affecting the Human Body,Assault on Women with Intent to Outrage her Modesty |Voyeurism (Sec.354C IPC),15,15,0.0397561622051418
Tamil Nadu,2018,Offences affecting the Human Body,Attempt to Commit Murder (Sec.307 IPC),2571,2748,3.4
Tamil Nadu,2018,Offences affecting the Human Body,Attempt to Commit Rape (Sec.376/511 IPC),13,15,0.0344553405777896
Tamil Nadu,2018,Offences affecting the Human Body,Attempt to Commit Suicide (Sec.309 IPC),195,0,0.3
Tamil Nadu,2018,Offences affecting the Human Body,Attempt to commit Culpable Homicide (Sec.308 IPC),0,0,0
Tamil Nadu,2018,Offences affecting the Human Body,Buying of Minors for Prostitution (Sec.373 IPC),0,0,0
Tamil Nadu,2018,Offences affecting the Human Body,Causing Death by Negligence |Causing Death by Negligence (Sec.304-A IPC) (Total),12114,13470,16.1
Tamil Nadu,2018,Offences affecting the Human Body,Causing Death by Negligence |Deaths due to Medical Negligence,0,0,0
Tamil Nadu,2018,Offences affecting the Human Body,Causing Death by Negligence |Deaths due to Negligence of Civic Bodies,0,0,0
Tamil Nadu,2018,Offences affecting the Human Body,Causing Death by Negligence |Deaths due to Negligence relating to Rail Accidents,0,0,0
Tamil Nadu,2018,Offences affecting the Human Body,Causing Death by Negligence |Deaths due to Negligence relating to Road Accidents |A) Hit and Run,1490,1526,2
Tamil Nadu,2018,Offences affecting the Human Body,Causing Death by Negligence |Deaths due to Negligence relating to Road Accidents |B) Other Accidents (other than Hit and Run),10354,11664,13.7
Tamil Nadu,2018,Offences affecting the Human Body,Causing Death by Negligence |Deaths due to Negligence relating to Road Accidents |Deaths due to Negligence relating to Road Accidents (Total),11844,13190,15.7
Tamil Nadu,2018,Offences affecting the Human Body,Causing Death by Negligence |Deaths due to other Negligence,270,280,0.4
Tamil Nadu,2018,Offences affecting the Human Body,Culpable Homicide not amounting to Murder (Sec.304 IPC),55,57,0.1
Tamil Nadu,2018,Offences affecting the Human Body,Dowry Deaths (Sec.304-B IPC),55,55,0.145772594752187
Tamil Nadu,2018,Offences affecting the Human Body,Exploitation of Trafficked Person 370A IPC),0,0,0
Tamil Nadu,2018,Offences affecting the Human Body,Human Trafficking (U/S 370),16,17,0
Tamil Nadu,2018,Offences affecting the Human Body,Hurt |Grievous Hurt |A) Voluntarily causing grievous hurt (Sec.325 IPC),313,340,0.4
Tamil Nadu,2018,Offences affecting the Human Body,Hurt |Grievous Hurt |B) Voluntarily causing grievous hurt by dangerous weapons or means (Sec.326 IPC),415,446,0.5
Tamil Nadu,2018,Offences affecting the Human Body,Hurt |Grievous Hurt |C) Acid Attack (Sec.326A IPC),7,7,0
Tamil Nadu,2018,Offences affecting the Human Body,Hurt |Grievous Hurt |D) Attempt to Acid Attack (Sec.326B IPC),5,5,0
Tamil Nadu,2018,Offences affecting the Human Body,Hurt |Grievous Hurt |E) Voluntarily Causing Grievous hurt/Force to deter public servant from his duty (Sec.333/353 IPC),86,86,0.1
Tamil Nadu,2018,Offences affecting the Human Body,Hurt |Grievous Hurt |F) Causing Grievous Hurt by act endangering life/safety of others (Sec.338 IPC),65,65,0.1
Tamil Nadu,2018,Offences affecting the Human Body,"Hurt |Grievous Hurt |G) Other Grievous Hurt (Sec.329, 331 & 335)",1,1,0
Tamil Nadu,2018,Offences affecting the Human Body,Hurt |Grievous Hurt |Grievous Hurt (Total),892,950,1.2
Tamil Nadu,2018,Offences affecting the Human Body,Hurt |Hurt (Simple +Grievous),38284,39484,50.7
Tamil Nadu,2018,Offences affecting the Human Body,Hurt |Simple Hurt |A) Voluntarily Causing Simple Hurt (Sec.323 r/w 341/342),19136,19732,25.4
Tamil Nadu,2018,Offences affecting the Human Body,Hurt |Simple Hurt |B) Voluntarily causing hurt by Dangerous weapons or means (Sec.324 IPC),15960,16486,21.2
Tamil Nadu,2018,Offences affecting the Human Body,Hurt |Simple Hurt |C) Voluntarily Causing hurt/Force to deter public servant from his duty (Sec.332/353 IPC),1500,1517,2
Tamil Nadu,2018,Offences affecting the Human Body,Hurt |Simple Hurt |D) Causing Hurt by act endangering life/safety of others (Sec.336/337),637,640,0.8
Tamil Nadu,2018,Offences affecting the Human Body,"Hurt |Simple Hurt |E) Other Simple Hurt (Sec.327, 328, 330 & 334)",159,159,0.2
Tamil Nadu,2018,Offences affecting the Human Body,Hurt |Simple Hurt |Simple Hurt (Total),37392,38534,49.6
Tamil Nadu,2018,Offences affecting the Human Body,Kidnapping and Abduction |Kidnapping and Abduction of Women to compel her for marriage (Sec.366 IPC),533,534,1.41266896368937
Tamil Nadu,2018,Offences affecting the Human Body,Kidnapping and Abduction |Importation of Girls from Foreign Country (Sec.366-B IPC),0,0,0
Tamil Nadu,2018,Offences affecting the Human Body,Kidnapping and Abduction |Kidnapping and Abduction (Sec.363 IPC) | Kidnapping and Abduction (Sec.363 IPC),271,287,0.4
Tamil Nadu,2018,Offences affecting the Human Body,Kidnapping and Abduction |Kidnapping and Abduction (Sec.363 IPC) |A) Missing Children Deemed as Kidnapped,1,1,0.00495049504950495
Tamil Nadu,2018,Offences affecting the Human Body,Kidnapping and Abduction |Kidnapping and Abduction (Sec.363 IPC) |B) Other Kidnapping & Abduction,270,286,0.4
Tamil Nadu,2018,Offences affecting the Human Body,Kidnapping and Abduction |Kidnapping and Abduction (Total),1097,1120,1.5
Tamil Nadu,2018,Offences affecting the Human Body,Kidnapping and Abduction |Kidnapping and Abduction for the Purpose of Begging (Sec.363 A),1,1,0
Tamil Nadu,2018,Offences affecting the Human Body,Kidnapping and Abduction |Kidnapping and Abduction in order to Murder (Sec.364 IPC),7,7,0
Tamil Nadu,2018,Offences affecting the Human Body,Kidnapping and Abduction |Kidnapping for Ransom (Sec.364A IPC),31,31,0
Tamil Nadu,2018,Offences affecting the Human Body,"Kidnapping and Abduction |Other Kidnapping & Abduction (Sec.365, 367, 368, 369)",106,112,0.1
Tamil Nadu,2018,Offences affecting the Human Body,Kidnapping and Abduction |Procuration of Minor Girls (Sec.366A),148,148,0.732673267326733
Tamil Nadu,2018,Offences affecting the Human Body,"Miscarriage, Infanticide, Foeticide and Abandonment (Sec.313 to 318 IPC)",13,13,0.0344553405777896
Tamil Nadu,2018,Offences affecting the Human Body,Murder (Sec.302 IPC),1569,1631,2.1
Tamil Nadu,2018,Offences affecting the Human Body,Offences Affecting the Human Body (Total),58168,60830,77.1
Tamil Nadu,2018,Offences affecting the Human Body,Rape (Sec.376 IPC),331,332,0.877285979326796
Tamil Nadu,2018,Offences affecting the Human Body,Selling of Minors for Prostitution (Sec.372 IPC),0,0,0
Tamil Nadu,2018,Offences affecting the Human Body,Unnatural Offences (Sec.377 IPC),0,0,0
Tamil Nadu,2018,Offences affecting the Human Body,Wrongful Restraint/Confinement (Sec.341 to 348 IPC),734,736,1
Tamil Nadu,2018,Offences against Property,Attempt to Commit Dacoity/Robbery (Sec.393 & 398 IPC),76,76,0.1
Tamil Nadu,2018,Offences against Property,Burglary (Sec.454 to 460 r/w Sec.380 IPC) |A) Day Time,1090,1097,1.4
Tamil Nadu,2018,Offences against Property,Burglary (Sec.454 to 460 r/w Sec.380 IPC) |B) Night,3426,3431,4.5
Tamil Nadu,2018,Offences against Property,Burglary (Sec.454 to 460 r/w Sec.380 IPC) |Burglary (Total),4516,4528,6
Tamil Nadu,2018,Offences against Property,Criminal Breach of Trust (Sec.406 to 409 IPC),138,146,0.2
Tamil Nadu,2018,Offences against Property,Criminal Misappropriation (Sec.403/404 r/w Other IPC),4,4,0
Tamil Nadu,2018,Offences against Property,Dacoity |A) Dacoity (Sec.395/397 IPC),100,101,0.1
Tamil Nadu,2018,Offences against Property,Dacoity |B) Dacoity with Murder (Sec.396 IPC),0,0,0
Tamil Nadu,2018,Offences against Property,Dacoity |Dacoity (Total),100,101,0.1
Tamil Nadu,2018,Offences against Property,Dishonestly Receiving/Dealing-in Stolen Property (Sec.411 to 414 IPC),3,3,0
Tamil Nadu,2018,Offences against Property,Extortion & Blackmailing (Sec.384 to 389 IPC),1404,1442,1.9
Tamil Nadu,2018,Offences against Property,Making Preparation and Assembly for committing Dacoity (Sec.399 & 402 IPC),197,0,0.3
Tamil Nadu,2018,Offences against Property,Offences against Property (Total),26303,26254,34.9
Tamil Nadu,2018,Offences against Property,Robbery (Sec.392/394/397 IPC),2295,2315,3
Tamil Nadu,2018,Offences against Property,Theft (Section 379 IPC) |A) Auto/Motor Vehicle Theft,5833,5837,7.7
Tamil Nadu,2018,Offences against Property,Theft (Section 379 IPC) |B) Other Thefts,11737,11802,15.5539358600583
Tamil Nadu,2018,Offences against Property,Theft (Section 379 IPC) |Theft (Total),17570,17639,23.3
Tamil Nadu,2018,Offences against Public Tranquillity,Affray (Sec.159 & 160 IPC),2762,2817,3.7
Tamil Nadu,2018,Offences against Public Tranquillity,Offences against Public Tranquillity (Total),7758,5696,10.3
Tamil Nadu,2018,Offences against Public Tranquillity,Offences promoting enmity between different groups |A) Promoting enmity between groups (Sec.153A & 153B IPC),138,138,0.2
Tamil Nadu,2018,Offences against Public Tranquillity,"Offences promoting enmity between different groups |B) Imputation, assertions prejudicial to national integration (Sec.153 B IPC)",8,8,0
Tamil Nadu,2018,Offences against Public Tranquillity,Offences promoting enmity between different groups |Offences promoting enmity between different groups (Total),146,146,0.2
Tamil Nadu,2018,Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) |A) Communal/Religious,20,24,0
Tamil Nadu,2018,Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) |B) Sectarian,22,22,0
Tamil Nadu,2018,Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) |C) Industrial,208,208,0.3
Tamil Nadu,2018,Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) |D) Political,26,27,0
Tamil Nadu,2018,Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) |E) Caste Conflict,44,47,0.1
Tamil Nadu,2018,Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) |F) Agrarian,58,60,0.1
Tamil Nadu,2018,Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) |G) Students,14,15,0
Tamil Nadu,2018,Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) |H) Vigilants,0,0,0
Tamil Nadu,2018,Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) |I) Money Dispute,178,199,0.2
Tamil Nadu,2018,Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) |J) Water Dispute,39,42,0.1
Tamil Nadu,2018,Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) |K) Land/Property Dispute,452,560,0.6
Tamil Nadu,2018,Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) |L) Family Disputes,298,499,0.4
Tamil Nadu,2018,Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) |M) Enmity/Rivalry,401,451,0.5
Tamil Nadu,2018,Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) |N) Electricity/Power Supply Disputes,3,6,0
Tamil Nadu,2018,Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) |O) Rioting while in Aandolan/Morcha,0,0,0
Tamil Nadu,2018,Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) |P) Rioting/Attacks on Police Personnel or Govt Servants,4,5,0
Tamil Nadu,2018,Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) |Q) Other Rioting,473,568,0.6
Tamil Nadu,2018,Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) |Rioting (Total),2240,2733,3
Tamil Nadu,2018,Offences against Public Tranquillity,"Unlawful Assembly (Sec.143, 144 & 145)",2610,,3.5
Tamil Nadu,2018,Offences against State,Offences against State |Offences against the State (Total),1,1,0
Tamil Nadu,2018,Offences against State,"Offences against State |Others (Sec.121, 121A, 122 & 123 IPC)",0,0,0
Tamil Nadu,2018,Offences against State,Offences against State |Sedition (Sec.124A IPC),1,1,0
Tamil Nadu,2018,Other IPC Crimes,Other IPC Crimes,18564,19060,24.6
Tamil Nadu,2018,Total Cognizable IPC crimes,Total Cognizable IPC crimes,185912,204725,246.4
Telangana,2018,Miscellaneous IPC Crimes,"Arson (Sec.435, 436 & 438 IPC)",512,515,1.4
Telangana,2018,Miscellaneous IPC Crimes,Cheating by Impersonation (Sec.419 IPC),7,7,0
Telangana,2018,Miscellaneous IPC Crimes,Circulate False/Fake News/Rumours (Sec.505 IPC/Sec.505 r/w IT Act),43,43,0.1
Telangana,2018,Miscellaneous IPC Crimes,Criminal Intimidation (Sec.506 r/w Other IPC Crimes),1583,1658,4.3
Telangana,2018,Miscellaneous IPC Crimes,Criminal Trespass (Sec.447 to 452 IPC),6425,6635,17.4
Telangana,2018,Miscellaneous IPC Crimes,Cruelty by Husband or his Relatives (Sec.498-A IPC),6286,6286,34.1630434782609
Telangana,2018,Miscellaneous IPC Crimes,Disobedience to order duly promulgated by Public Servant (Sec.188),1220,1220,3.3
Telangana,2018,Miscellaneous IPC Crimes,Harbouring an Offender (Sec.212/216/216A IPC),0,0,0
Telangana,2018,Miscellaneous IPC Crimes,Insult to the Modesty of Women (Sec.509 IPC),878,878,4.77173913043478
Telangana,2018,Miscellaneous IPC Crimes,Miscellaneous IPC Crimes(Total),33558,35299,90.6
Telangana,2018,Miscellaneous IPC Crimes,Obscene Acts and Songs at Public Places (Sec.294),243,251,0.7
Telangana,2018,Miscellaneous IPC Crimes,Obstruction on Public way (Sec.283 IPC),7,7,0
Telangana,2018,Miscellaneous IPC Crimes,Offences related to Mischief (Sec.428 to 433),94,94,0.3
