Rowid,Country,State lgd code,State,Year,Crime head ipc ( indian penal code ) category,Crime head ipc ( indian penal code ) sub-category,Incidence of ipc ( indian penal code ) crimes,Victims of ipc ( indian penal code ) crimes,Ipc ( indian penal code ) crime rate
704,India,5,Uttarakhand,2018,Offences Relating to Documents & Property Marks,"Forgery, Cheating & Fraud |Fraud  |b) ATMs",108,115,1
705,India,5,Uttarakhand,2018,Offences Relating to Documents & Property Marks,"Forgery, Cheating & Fraud |Fraud |c) Credit Card/Debit Card",99,126,0.9
706,India,5,Uttarakhand,2018,Offences Relating to Documents & Property Marks,"Forgery, Cheating & Fraud |Fraud |d) Other Frauds",684,684,6.2
707,India,5,Uttarakhand,2018,Offences Relating to Documents & Property Marks,"Forgery, Cheating & Fraud |Fraud  |Fraud (Sec.420 r/w Sec.465,468-471 IPC/IT Act)",989,1044,8.9
708,India,5,Uttarakhand,2018,Offences Relating to Documents & Property Marks,Offences Relating to Documents & Property Marks (Total),1412,1574,12.8
709,India,5,Uttarakhand,2018,Other IPC Crimes,Other IPC Crimes,3492,3594,31.6
710,India,5,Uttarakhand,2018,Total Cognizable IPC crimes,Total Cognizable IPC crimes,14739,15343,133.3
711,India,6,Haryana,2018,Miscellaneous IPC Crimes,"Arson (Sec.435, 436 & 438 IPC)",275,275,1
712,India,6,Haryana,2018,Miscellaneous IPC Crimes,Cheating by Impersonation (Sec.419 IPC),2,2,0
713,India,6,Haryana,2018,Miscellaneous IPC Crimes,Circulate False/Fake News/Rumours (Sec.505 IPC/Sec.505 r/w IT Act),0,0,0
714,India,6,Haryana,2018,Miscellaneous IPC Crimes,Criminal Intimidation (Sec.506 r/w Other IPC Crimes),3031,3031,10.7
715,India,6,Haryana,2018,Miscellaneous IPC Crimes,Criminal Trespass (Sec.447 to 452 IPC),1946,1953,6.9
716,India,6,Haryana,2018,Miscellaneous IPC Crimes,Cruelty by Husband or his Relatives (Sec.498-A IPC),4154,4195,31.1627906976744
717,India,6,Haryana,2018,Miscellaneous IPC Crimes,Disobedience to order duly promulgated by Public Servant (Sec.188),199,200,0.7
718,India,6,Haryana,2018,Miscellaneous IPC Crimes,Harbouring an Offender (Sec.212/216/216A IPC),0,0,0
719,India,6,Haryana,2018,Miscellaneous IPC Crimes,Insult to the Modesty of Women (Sec.509 IPC),192,192,1.44036009002251
720,India,6,Haryana,2018,Miscellaneous IPC Crimes,Miscellaneous IPC Crimes(Total),17667,18369,62.2
721,India,6,Haryana,2018,Miscellaneous IPC Crimes,Obscene Acts and Songs at Public Places (Sec.294),344,344,1.2
722,India,6,Haryana,2018,Miscellaneous IPC Crimes,Obstruction on Public way (Sec.283 IPC),174,174,0.6
723,India,6,Haryana,2018,Miscellaneous IPC Crimes,Offences related to Mischief (Sec.428 to 433),115,115,0.4
724,India,6,Haryana,2018,Miscellaneous IPC Crimes,Offences relating to Adulteration or Sale of Food/Drugs (Sec.272/273/274/275/276 IPC),0,0,0
725,India,6,Haryana,2018,Miscellaneous IPC Crimes,Offences relating to Elections (Sec.171-E to 171-I r/w IPC/SLL),6,6,0
726,India,6,Haryana,2018,Miscellaneous IPC Crimes,Offences relating to Religion (Sec.295 to 297),93,93,0.3
727,India,6,Haryana,2018,Miscellaneous IPC Crimes,Rash Driving on Public way |C) Causing Grievous Hurt by Rash/Negligent Driving on Public way(Sec.279 r/w 338 IPC),1049,1094,3.7
728,India,6,Haryana,2018,Miscellaneous IPC Crimes,Rash Driving on Public way (Sec.279/279 r/w 336/337/338/Other IPC) |A) Rash Driving on Public Way (Sec.279 or Sec.279 r/w 336/Other IPC),520,520,1.8
729,India,6,Haryana,2018,Miscellaneous IPC Crimes,Rash Driving on Public way (Sec.279/279 r/w 336/337/338/Other IPC) |B) Causing Hurt by Rash/Negligent Driving on Public Way (Sec.279 r/w 337 IPC),5566,6174,19.6
730,India,6,Haryana,2018,Miscellaneous IPC Crimes,Rash Driving on Public way (Sec.279/279 r/w 336/337/338/Other IPC) |Rash Driving on Public way (Total),7135,7788,25.1
731,India,6,Haryana,2018,Miscellaneous IPC Crimes,Sale of obscene Books/Objects (Sec.292 & 293),1,1,0
732,India,6,Haryana,2018,Offences affecting the Human Body,Abetment of Suicide (Sec.305/306 IPC),562,723,2
733,India,6,Haryana,2018,Offences affecting the Human Body,Assault on Women with Intent to Outrage her Modesty |Assault on Women (Sec.354 IPC),685,686,5.13878469617404
734,India,6,Haryana,2018,Offences affecting the Human Body,Assault on Women with Intent to Outrage her Modesty |Assault on Women with Intent to Outrage her Modesty (Sec.354 IPC) (Total),2671,2676,20.0375093773443
735,India,6,Haryana,2018,Offences affecting the Human Body,Assault on Women with Intent to Outrage her Modesty |Assault or use of Criminal Force on women with intent to Disrobe (Sec.354B IPC),413,413,3.09827456864216
736,India,6,Haryana,2018,Offences affecting the Human Body,Assault on Women with Intent to Outrage her Modesty |Sexual Harassment |a) at Work or Office Premises,20,20,0.150037509377344
737,India,6,Haryana,2018,Offences affecting the Human Body,Assault on Women with Intent to Outrage her Modesty |Sexual Harassment |b) In Public Transport System,6,6,0.0450112528132033
738,India,6,Haryana,2018,Offences affecting the Human Body,Assault on Women with Intent to Outrage her Modesty |Sexual Harassment |c) In Shelter Homes for women and Children,49,49,0.367591897974494
739,India,6,Haryana,2018,Offences affecting the Human Body,Assault on Women with Intent to Outrage her Modesty |Sexual Harassment |d) Other Places ,954,957,7.15678919729932
740,India,6,Haryana,2018,Offences affecting the Human Body,Assault on Women with Intent to Outrage her Modesty |Sexual Harassment |Sexual Harassment (Sec.354A IPC) (Total),1029,1032,7.71942985746437
741,India,6,Haryana,2018,Offences affecting the Human Body,Assault on Women with Intent to Outrage her Modesty |Stalking (Sec.354D IPC),509,510,3.81845461365341
742,India,6,Haryana,2018,Offences affecting the Human Body,Assault on Women with Intent to Outrage her Modesty |Voyeurism (Sec.354C IPC),35,35,0.262565641410353
743,India,6,Haryana,2018,Offences affecting the Human Body,Attempt to commit Culpable Homicide (Sec.308 IPC),10,10,0
744,India,6,Haryana,2018,Offences affecting the Human Body,Attempt to Commit Murder (Sec.307 IPC),984,995,3.5
745,India,6,Haryana,2018,Offences affecting the Human Body,Attempt to Commit Rape (Sec.376/511 IPC),176,176,1.32033008252063
746,India,6,Haryana,2018,Offences affecting the Human Body,Attempt to Commit Suicide (Sec.309 IPC),70,0,0.2
747,India,6,Haryana,2018,Offences affecting the Human Body,Buying of Minors for Prostitution (Sec.373 IPC),0,0,0
748,India,6,Haryana,2018,Offences affecting the Human Body,Causing Death by Negligence |Causing Death by Negligence (Sec.304-A IPC) (Total),5516,6002,19.4
749,India,6,Haryana,2018,Offences affecting the Human Body,Causing Death by Negligence |Deaths due to Medical Negligence,24,24,0.1
750,India,6,Haryana,2018,Offences affecting the Human Body,Causing Death by Negligence |Deaths due to Negligence of Civic Bodies,5,5,0
751,India,6,Haryana,2018,Offences affecting the Human Body,Causing Death by Negligence |Deaths due to Negligence relating to Rail Accidents,0,0,0
752,India,6,Haryana,2018,Offences affecting the Human Body,Causing Death by Negligence |Deaths due to Negligence relating to Road Accidents |A) Hit and Run,772,772,2.7
753,India,6,Haryana,2018,Offences affecting the Human Body,Causing Death by Negligence |Deaths due to Negligence relating to Road Accidents |B) Other Accidents (other than Hit and Run),4496,4982,15.8
754,India,6,Haryana,2018,Offences affecting the Human Body,Causing Death by Negligence |Deaths due to Negligence relating to Road Accidents |Deaths due to Negligence relating to Road Accidents (Total),5268,5754,18.5
755,India,6,Haryana,2018,Offences affecting the Human Body,Causing Death by Negligence |Deaths due to other Negligence,219,219,0.8
756,India,6,Haryana,2018,Offences affecting the Human Body,Culpable Homicide not amounting to Murder (Sec.304 IPC),46,46,0.2
757,India,6,Haryana,2018,Offences affecting the Human Body,Dowry Deaths (Sec.304-B IPC),216,216,1.62040510127532
758,India,6,Haryana,2018,Offences affecting the Human Body,Exploitation of Trafficked Person 370A IPC),3,3,0
759,India,6,Haryana,2018,Offences affecting the Human Body,Human Trafficking (U/S 370),22,22,0.1
760,India,6,Haryana,2018,Offences affecting the Human Body,Hurt |Grievous Hurt |A) Voluntarily causing grievous hurt (Sec.325 IPC),1364,1381,4.8
761,India,6,Haryana,2018,Offences affecting the Human Body,Hurt |Grievous Hurt |B) Voluntarily causing grievous hurt by dangerous weapons or means (Sec.326 IPC),74,74,0.3
762,India,6,Haryana,2018,Offences affecting the Human Body,Hurt |Grievous Hurt |C) Acid Attack (Sec.326A IPC),5,5,0
763,India,6,Haryana,2018,Offences affecting the Human Body,Hurt |Grievous Hurt |D) Attempt to Acid Attack (Sec.326B IPC),4,4,0
764,India,6,Haryana,2018,Offences affecting the Human Body,Hurt |Grievous Hurt |E) Voluntarily Causing Grievous hurt/Force to deter public servant from his duty (Sec.333/353 IPC),1,1,0
765,India,6,Haryana,2018,Offences affecting the Human Body,Hurt |Grievous Hurt |F) Causing Grievous Hurt by act endangering life/safety of others (Sec.338 IPC),57,57,0.2
766,India,6,Haryana,2018,Offences affecting the Human Body,"Hurt |Grievous Hurt |G) Other Grievous Hurt (Sec.329, 331 & 335)",0,0,0
767,India,6,Haryana,2018,Offences affecting the Human Body,Hurt |Grievous Hurt |Grievous Hurt (Total),1505,1522,5.3
768,India,6,Haryana,2018,Offences affecting the Human Body,Hurt |Hurt (Simple +Grievous),6106,6160,21.5
769,India,6,Haryana,2018,Offences affecting the Human Body,Hurt |Simple Hurt |A) Voluntarily Causing Simple Hurt (Sec.323 r/w 341/342),1945,1948,6.8
770,India,6,Haryana,2018,Offences affecting the Human Body,Hurt |Simple Hurt |B) Voluntarily causing hurt by Dangerous weapons or means (Sec.324 IPC),1575,1605,5.5
771,India,6,Haryana,2018,Offences affecting the Human Body,Hurt |Simple Hurt |C) Voluntarily Causing hurt/Force to deter public servant from his duty (Sec.332/353 IPC),938,942,3.3
772,India,6,Haryana,2018,Offences affecting the Human Body,Hurt |Simple Hurt |D) Causing Hurt by act endangering life/safety of others (Sec.336/337),75,75,0.3
773,India,6,Haryana,2018,Offences affecting the Human Body,"Hurt |Simple Hurt |E) Other Simple Hurt (Sec.327, 328, 330 & 334)",68,68,0.2
774,India,6,Haryana,2018,Offences affecting the Human Body,Hurt |Simple Hurt |Simple Hurt (Total),4601,4638,16.2
775,India,6,Haryana,2018,Offences affecting the Human Body,Kidnapping and Abduction |Importation of Girls from Foreign Country (Sec.366-B IPC),0,0,0
776,India,6,Haryana,2018,Offences affecting the Human Body,Kidnapping and Abduction |Kidnapping and Abduction for the Purpose of Begging (Sec.363 A),2,2,0
2037,India,15,Mizoram,2018,Offences affecting the Human Body,Human Trafficking (U/S 370),2,3,0.2
777,India,6,Haryana,2018,Offences affecting the Human Body,Kidnapping and Abduction |Kidnapping and Abduction in order to Murder (Sec.364 IPC),13,14,0
778,India,6,Haryana,2018,Offences affecting the Human Body,Kidnapping and Abduction |Kidnapping and Abduction of Women to compel her for marriage (Sec.366 IPC),1328,1330,9.96249062265566
779,India,6,Haryana,2018,Offences affecting the Human Body,Kidnapping and Abduction |Kidnapping and Abduction (Sec.363 IPC) |A) Missing Children Deemed as Kidnapped,197,197,2.12284482758621
780,India,6,Haryana,2018,Offences affecting the Human Body,Kidnapping and Abduction |Kidnapping and Abduction (Sec.363 IPC) |B) Other Kidnapping & Abduction ,460,460,1.6
781,India,6,Haryana,2018,Offences affecting the Human Body,Kidnapping and Abduction |Kidnapping and Abduction (Sec.363 IPC) | Kidnapping and Abduction (Sec.363 IPC) ,657,657,2.3
782,India,6,Haryana,2018,Offences affecting the Human Body,Kidnapping and Abduction |Kidnapping and Abduction (Total),5015,5070,17.7
783,India,6,Haryana,2018,Offences affecting the Human Body,Kidnapping and Abduction |Kidnapping for Ransom (Sec.364A IPC),15,15,0.1
784,India,6,Haryana,2018,Offences affecting the Human Body,"Kidnapping and Abduction |Other Kidnapping & Abduction (Sec.365, 367, 368, 369)",2113,2159,7.4
785,India,6,Haryana,2018,Offences affecting the Human Body,Kidnapping and Abduction |Procuration of Minor Girls (Sec.366A),887,893,9.55818965517241
786,India,6,Haryana,2018,Offences affecting the Human Body,"Miscarriage, Infanticide, Foeticide and Abandonment (Sec.313 to 318 IPC)",94,95,0.705176294073518
787,India,6,Haryana,2018,Offences affecting the Human Body,Murder (Sec.302 IPC),1104,1140,3.9
788,India,6,Haryana,2018,Offences affecting the Human Body,Offences Affecting the Human Body (Total),29148,29965,102.6
789,India,6,Haryana,2018,Offences affecting the Human Body,Rape (Sec.376 IPC),1296,1296,9.72243060765191
790,India,6,Haryana,2018,Offences affecting the Human Body,Selling of Minors for Prostitution (Sec.372 IPC),0,0,0
791,India,6,Haryana,2018,Offences affecting the Human Body,Unnatural Offences (Sec.377 IPC),80,83,0.3
792,India,6,Haryana,2018,Offences affecting the Human Body,Wrongful Restraint/Confinement (Sec.341 to 348 IPC),5177,5252,18.2
793,India,6,Haryana,2018,Offences against Property,Attempt to Commit Dacoity/Robbery (Sec.393 & 398 IPC),105,105,0.4
794,India,6,Haryana,2018,Offences against Property,Burglary (Sec.454 to 460 r/w Sec.380 IPC) |A) Day Time,1203,1203,4.2
795,India,6,Haryana,2018,Offences against Property,Burglary (Sec.454 to 460 r/w Sec.380 IPC) |B) Night,6568,6578,23.1
796,India,6,Haryana,2018,Offences against Property,Burglary (Sec.454 to 460 r/w Sec.380 IPC) |Burglary (Total),7771,7781,27.4
797,India,6,Haryana,2018,Offences against Property,Criminal Breach of Trust (Sec.406 to 409 IPC),1614,1614,5.7
798,India,6,Haryana,2018,Offences against Property,Criminal Misappropriation (Sec.403/404 r/w Other IPC),0,0,0
799,India,6,Haryana,2018,Offences against Property,Dacoity |A) Dacoity (Sec.395/397 IPC),194,194,0.7
800,India,6,Haryana,2018,Offences against Property,Dacoity |B) Dacoity with Murder (Sec.396 IPC),0,0,0
801,India,6,Haryana,2018,Offences against Property,Dacoity |Dacoity  (Total),194,194,0.7
802,India,6,Haryana,2018,Offences against Property,Dishonestly Receiving/Dealing-in Stolen Property (Sec.411 to 414 IPC),317,317,1.1
803,India,6,Haryana,2018,Offences against Property,Extortion & Blackmailing (Sec.384 to 389 IPC),323,323,1.1
804,India,6,Haryana,2018,Offences against Property,Making Preparation and Assembly for committing Dacoity (Sec.399 & 402 IPC),29,0,0.1
805,India,6,Haryana,2018,Offences against Property,Offences against Property (Total),39824,39827,140.2
806,India,6,Haryana,2018,Offences against Property,Robbery  (Sec.392/394/397 IPC),502,502,1.8
807,India,6,Haryana,2018,Offences against Property,Theft (Section 379 IPC) |A) Auto/Motor Vehicle Theft,18194,18196,64.1
808,India,6,Haryana,2018,Offences against Property,Theft (Section 379 IPC) |B) Other Thefts,10775,10795,37.9401408450704
809,India,6,Haryana,2018,Offences against Property,Theft (Section 379 IPC) |Theft (Total),28969,28991,102
810,India,6,Haryana,2018,Offences against Public Tranquillity,Affray (Sec.159 & 160 IPC),1216,1216,4.3
811,India,6,Haryana,2018,Offences against Public Tranquillity,Offences against Public Tranquillity (Total),3918,3965,13.8
812,India,6,Haryana,2018,Offences against Public Tranquillity,Offences promoting enmity between different groups |A) Promoting enmity between groups (Sec.153A & 153B IPC),18,18,0.1
813,India,6,Haryana,2018,Offences against Public Tranquillity,"Offences promoting enmity between different groups |B) Imputation, assertions prejudicial to national integration (Sec.153 B IPC)",1,1,0
814,India,6,Haryana,2018,Offences against Public Tranquillity,Offences promoting enmity between different groups |Offences promoting enmity between different groups (Total),19,19,0.1
815,India,6,Haryana,2018,Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) |A) Communal/Religious,45,45,0.2
816,India,6,Haryana,2018,Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) |B) Sectarian,0,0,0
817,India,6,Haryana,2018,Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) |C) Industrial,32,32,0.1
818,India,6,Haryana,2018,Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) |D) Political,1,1,0
819,India,6,Haryana,2018,Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) |E) Caste Conflict,29,29,0.1
820,India,6,Haryana,2018,Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) |F) Agrarian ,0,0,0
821,India,6,Haryana,2018,Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) |G) Students,76,76,0.3
822,India,6,Haryana,2018,Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) |H) Vigilants,0,0,0
823,India,6,Haryana,2018,Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) |I) Money Dispute,104,104,0.4
824,India,6,Haryana,2018,Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) |J) Water Dispute,56,56,0.2
825,India,6,Haryana,2018,Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) |K) Land/Property Dispute,587,600,2.1
826,India,6,Haryana,2018,Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) |L) Family Disputes,417,419,1.5
827,India,6,Haryana,2018,Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) |M) Enmity/Rivalry,261,266,0.9
828,India,6,Haryana,2018,Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) |N) Electricity/Power Supply Disputes,1,1,0
829,India,6,Haryana,2018,Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) |O) Rioting while in Aandolan/Morcha,7,7,0
830,India,6,Haryana,2018,Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) |P) Rioting/Attacks on Police Personnel or Govt Servants,11,11,0
831,India,6,Haryana,2018,Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) |Q) Other Rioting,1056,1083,3.7
832,India,6,Haryana,2018,Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) |Rioting (Total),2683,2730,9.4
833,India,6,Haryana,2018,Offences against Public Tranquillity,"Unlawful Assembly (Sec.143, 144 & 145)",0,,0
834,India,6,Haryana,2018,Offences against State,Offences against State |Offences against the State (Total),1,1,0
